name,address,city,phone,website,email,rating,reviews_count,type,business_status
La Petite Rade,"3 Chem. de la Mer, 76310 Sainte-Adresse",Le Havre,,,,4.5,2717,restaurant,
Restaurant L'inspiration,"26 Rue Bernardin de Saint-Pierre, 76600 Le Havre",Le Havre,,,,4.6,428,restaurant,
Restaurant Le Pure,"93 Quai de Southampton, 76600 Le Havre",Le Havre,,,,4.6,623,restaurant,
Bistrot Parisien,"39 Pl. de l'Hôtel de ville, 76600 Le Havre",Le Havre,,,,4.3,3745,brasserie,
Le Diplodocus,"Le, 21 Rue Maréchal Gallieni, 76600 Le Havre",Le Havre,,,,4.6,512,restaurant,
Restaurant La Tablée,"69 Rue Guillemard, 76600 Le Havre",Le Havre,,,,4.7,376,restaurant,
Bistrot Canaille,"32 Rue du Général Faidherbe, 76600 Le Havre",Le Havre,,,,4.5,780,brasserie,
Bouchon Normand,"77 Rue Louis Brindeau, 76600 Le Havre",Le Havre,,,,4.3,1425,restaurant,
Le Grand Large - Restaurant vue mer au Havre | Cuisine raffinée Terre & Mer,"11 Place Clemenceau, 76310 Sainte-Adresse",Le Havre,,,,4.3,838,restaurant,
Restaurant La Maison le havre,"19 Rue Amiral Courbet, 76600 Le Havre",Le Havre,,,,4.5,243,restaurant,
Le Quint & Sens,"98 Rue Président Wilson, 76600 Le Havre",Le Havre,,,,4.6,309,restaurant,
La Petite Gourmandise,"68 Rue des Drapiers, 76600 Le Havre",Le Havre,,,,4.5,640,restaurant,
L'Étable,"51 Rue Bernardin de Saint-Pierre, 76600 Le Havre",Le Havre,,,,4.4,173,restaurant,
Monsieur Auguste,"58 Pl. de l'Hôtel de ville, 76600 Le Havre",Le Havre,,,,4.2,1293,restaurant,
Bistro Régent Le Havre,"Quai Colbert, 76600 Le Havre",Le Havre,,,,4.3,379,brasserie,
Restaurant Le Cardinal Le havre,"107 Bd de Strasbourg, 76600 Le Havre",Le Havre,,,,4.5,624,restaurant,
Le Bistrot des Halles,"Le, 7 Pl. des Halles Centrales, 76600 Le Havre",Le Havre,,,,4.3,1175,brasserie,
Le Margote,"50 Quai Michel Féré, 76600 Le Havre",Le Havre,,,,4.4,465,restaurant,
Le Grill plage,"Promenade de la plage du Havre, 48 Bd Albert 1er, 76600 Le Havre",Le Havre,,,,4,353,restaurant,
Popi's Family,"44 Rue Dicquemare, 76600 Le Havre",Le Havre,,,,4.9,168,restaurant,
Restaurant La Sirène,"48 Rue Dr Cousture, 76600 Le Havre",Le Havre,,,,4.5,233,restaurant,
Le Grand Carrefour,"54-56 Rue du Général Faidherbe, 76600 Le Havre",Le Havre,,,,4.6,258,restaurant,
Le Grignot,"53 Rue Racine, 76600 Le Havre",Le Havre,,,,4,1645,restaurant,
Côté Resto,"8 Pl. Sainte-Catherine, 14600 Honfleur",Le Havre,,,,4.6,2074,restaurant,
Le Sant'Anna,"83 Quai de Southampton, 76600 Le Havre",Le Havre,,,,4.5,478,restaurant,
Les Régates,"Quai Eric Tabarly, 76600 Le Havre",Le Havre,,,,4.4,734,restaurant,
Jean-Luc Tartarin,"73 Av. Foch, 76600 Le Havre",Le Havre,,,,4.6,728,restaurant,
A l'Epicerie Le Havre,"128 Bd Clemenceau, 76600 Le Havre",Le Havre,,,,4.2,316,restaurant,
Chez André,"9 Rue Louis Philippe, 76600 Le Havre",Le Havre,,,,4.7,369,restaurant,
LA BDH,"25 Pl. des Halles Centrales, 76600 Le Havre",Le Havre,,,,4.3,646,restaurant,
La Petite Brocante,"75 Rue Louis Brindeau, 76600 Le Havre",Le Havre,,,,4.3,529,restaurant,
A l'Entrecôte,"23 Rue Buffon, 76600 Le Havre",Le Havre,,,,4.5,447,restaurant,
Căng Tin Hanoi,"69 Rue du Général Faidherbe, 76600 Le Havre",Le Havre,,,,4.8,161,restaurant,
Le Gavroche Le Havre,"9 Pl. Danton, 76600 Le Havre",Le Havre,,,,4.5,307,restaurant,
LA P’TITE SAVOIE,"33 Rue de Bretagne, 76600 Le Havre",Le Havre,,,,4.2,17,restaurant,
Restaurant Le Diapason,"8 Rue Bernardin de Saint-Pierre, 76600 Le Havre",Le Havre,,,,4.2,948,restaurant,
La Croisette,"29 Rue Guillemard, 76600 Le Havre",Le Havre,,,,3.9,1035,restaurant,
Le Nuage Dans La Tasse,"93 Av. Foch, 76600 Le Havre",Le Havre,,,,4.4,357,restaurant,
Brasserie de Normandie,"36 Rue Bernardin de Saint-Pierre, 76600 Le Havre",Le Havre,,,,3.8,2510,brasserie,
Chez Dhan,"17 Av. du Général Archinard, 76600 Le Havre",Le Havre,,,,4.8,79,restaurant,
L'Havrais Bière Taproom,"1 Rue de Paris, 76600 Le Havre",Le Havre,,,,4.8,409,restaurant,
Brasserie L'Havrais Bière,"120 Bd Amiral Mouchez, 76600 Le Havre",Le Havre,,,,5,3,brasserie,
Brasserie Georges B.,"1 Rue Frédéric Bellanger, 76600 Le Havre",Le Havre,,,,3.9,1642,brasserie,
Brewpub L'Havrais Bière,"10 Rue Jean Maurel, 76600 Le Havre",Le Havre,,,,4.7,26,restaurant,
Brasserie Le Marignan Le Havre,"211 Bd de Strasbourg, 76600 Le Havre",Le Havre,,,,4.4,14,brasserie,
Happy Dock Brasserie Maison,"Chau. Georges Pompidou, 76600 Le Havre",Le Havre,,,,4.1,545,brasserie,
Eugénie Brasserie,"Chem. de la Mer, 76310 Sainte-Adresse",Le Havre,,,,4.4,504,brasserie,
La Singerie,"Halles Centrales, 13 Rue Bernardin de Saint-Pierre, 76600 Le Havre",Le Havre,,,,4.6,147,restaurant,
Bar Brasserie Restaurant,"22 Rue Pierre Guinard, 76600 Le Havre",Le Havre,,,,4.4,13,brasserie,
Le Funiculaire,"80 Rue Maréchal Gallieni, 76600 Le Havre",Le Havre,,,,4.4,543,restaurant,
Bistrot Panache,"47 Rue Henry Génestal, 76600 Le Havre",Le Havre,,,,5,45,brasserie,
Le Deauville,"11 Av. René Coty, 76600 Le Havre",Le Havre,,,,4.5,25,restaurant,
Brasserie Saint Joseph,"2 Rue Buffon, 76600 Le Havre",Le Havre,,,,4.8,34,brasserie,
Brasserie de l'aéroport,"Rue Louis Blériot, 76620 Le Havre",Le Havre,,,,4.4,127,brasserie,
L'Eau Tarie,"Rue Victor Hugo 86, 76600, 76600 Le Havre",Le Havre,,,,4.3,544,restaurant,
Le Saint Louis,"40 Rue General de Lasalle, 76600 Le Havre",Le Havre,,,,4.3,182,restaurant,
LH Station Café,"25-27 All. Aimé Césaire, 76600 Le Havre",Le Havre,,,,4,282,restaurant,
Restaurant Les Huit Viandes le havre,"20 Quai Michel Féré, 76600 Le Havre",Le Havre,,,,4.3,372,restaurant,
La Suite...,"159 Bd de Strasbourg, 76600 Le Havre",Le Havre,,,,4.3,137,restaurant,
Le Bistrot,"116 Av. René Coty, 76600 Le Havre",Le Havre,,,,4.6,229,brasserie,
Aub'Art,"163 Rue Victor Hugo, 76600 Le Havre",Le Havre,,,,4.7,76,restaurant,
Le P'Ti Parisien,"Le, 51 Rue Jules Siegfried, 76600 Le Havre",Le Havre,,,,4.4,173,restaurant,
Chez René,"1 Pl. Thiers, 76600 Le Havre",Le Havre,,,,4.6,64,restaurant,
Underdogs - Le Havre,"2 Quai Michel Féré, 76600 Le Havre",Le Havre,,,,4.8,91,restaurant,
Restaurant Le Trèfle - Pasino Partouche Le Havre,"Pl. Jules Ferry, 76600 Le Havre",Le Havre,,,,3,133,restaurant,
Normand'Ale,"2 Rue Buffon Local 111, 76600 Le Havre",Le Havre,,,,5,2,restaurant,
Le Trappist,"23 Rue Racine, 76600 Le Havre",Le Havre,,,,4.4,1367,restaurant,
Le 7 Cafe,"7 Rue Jules Lecesne, 76600 Le Havre",Le Havre,,,,4.5,256,restaurant,
Au Petit Breton,"11 Rue Dauphine, 76600 Le Havre",Le Havre,,,,4.6,410,restaurant,
Crêperie Les Korrigans Le Havre,"54 Quai Michel Féré, 76600 Le Havre",Le Havre,,,,4.4,433,restaurant,
Crêperie Maryvonne,"13 Rue Jean de la Fontaine, 76600 Le Havre",Le Havre,,,,4.4,270,restaurant,
La Bigouden,"88 Rue de Bretagne, 76600 Le Havre",Le Havre,,,,4.4,137,restaurant,
Crêperie Soizic,"31 Rue Jean de la Fontaine, 76600 Le Havre",Le Havre,,,,4.3,366,restaurant,
Crêperie La Cave,"49 Av. René Coty, 76600 Le Havre",Le Havre,,,,4.3,342,restaurant,
Crêp'Eat Montivilliers,"Centre Commercial La Lezarde, 76290 Montivilliers",Le Havre,,,,4.6,751,restaurant,
Les Pieds dans l'Herbe,"Cours Jean de Vienne, 14600 Honfleur",Le Havre,,,,4.4,580,restaurant,
Crêp'eat le Havre,"70 Quai Frissard, 76600 Le Havre",Le Havre,,,,4.1,680,restaurant,
Crêperie Coty,"22 Rue Casimir Périer, 76600 Le Havre",Le Havre,,,,3.8,480,restaurant,
Dune de Miel,"55 Rue de Paris, 76600 Le Havre",Le Havre,,,,5,92,restaurant,
Cosy Traiteur,"89 Rue Président Wilson, 76600 Le Havre",Le Havre,,,,5,71,traiteur,
Saveurs et Délices Traiteur Le Havre,"137 Rue de la Pique en Mare, 76620 Le Havre",Le Havre,,,,5,101,traiteur,
Maison Lefay,"22 Rue de Verdun, 76600 Le Havre",Le Havre,,,,4.7,71,restaurant,
Charcuterie-traiteur Chez Alyss,"81 Rue Gustave Brindeau, 76600 Le Havre",Le Havre,,,,5,92,traiteur,
HART - Traiteur,"15 Rue Collard, 76600 Le Havre",Le Havre,,,,4.7,15,traiteur,
De l'idée à l'assiette,"45 Rue Gustave Nicolle, 76600 Le Havre",Le Havre,,,,5,16,restaurant,
"Traiteur Le Havre, LE REFLET DES ILES","127 Rue du Maréchal Joffre, 76600 Le Havre",Le Havre,,,,4.7,41,traiteur,
LE HAVRE ORCHIDEE,"27 Rue Georges Braque, 76600 Le Havre",Le Havre,,,,5,61,restaurant,
Chez Bex,"78 bis Rue d'Alembert, 76620 Le Havre",Le Havre,,,,4.5,60,restaurant,
CYMA TRAITEUR,"Av. du Bois au Coq, 76620 Le Havre",Le Havre,,,,5,25,traiteur,
Le Comte Traiteur,"Rue des Hautes Vallées, 76930 Octeville-sur-Mer",Le Havre,,,,4.6,55,traiteur,
SIA Traiteur,"19 All. des Cigognes, 76290 Montivilliers",Le Havre,,,,5,11,traiteur,
TRAITEUR DES HALLES,"13 Rue Bernardin de Saint-Pierre, 76600 Le Havre",Le Havre,,,,4.4,17,traiteur,
Tout & Bon Le Havre,"5 Pl. Léon Meyer, 76600 Le Havre",Le Havre,,,,4.5,6,restaurant,
Rodolphe Brun Charcutier - Traiteur,"40 Rue Bernardin de Saint-Pierre, 76600 Le Havre",Le Havre,,,,3.7,77,traiteur,
Pierre Hébert Traiteur,"52 Rue de la République, 76700 Harfleur",Le Havre,,,,4.8,10,traiteur,
Le Délice du Soleil,"21 B Gr Grande Rue, 76520 Quévreville-la-Poterie",Le Havre,,,,4.9,801,restaurant,
Coum Traiteur Bienvenue Aux Saveurs Du Monde,"chez Mme NIANG Haby, 198 Rue Florimond Laurent, 76620 Le Havre",Le Havre,,,,4.9,7,traiteur,
Traiteur Royal Le Havre,"246 Rue Aristide Briand, 76600 Le Havre",Le Havre,,,,4.5,198,traiteur,
MD TRAITEUR LE HAVRE,"79 Rue Maurice Tronelle, 76620 Le Havre",Le Havre,,,,5,3,traiteur,
Bonnaire Traiteur Le Havre,"10 Pl. Léon Meyer, 76600 Le Havre",Le Havre,,,,5,7,traiteur,
Bistr'Home,"59 Pl. des Halles Centrales, 76600 Le Havre",Le Havre,,,,5,6,restaurant,
ERISAY RÉCEPTIONS LE HAVRE Traiteur,"154 Rue Victor Hugo, 76600 Le Havre",Le Havre,,,,5,1,traiteur,
BOUCHERIE LAIGUILLON,"Le, 37 Pl. Saint-Vincent de Paul, 76600 Le Havre",Le Havre,,,,4.7,255,restaurant,
Le Saigon,"106 Rue d'Etretat, 76600 Le Havre",Le Havre,,,,4.4,109,restaurant,
La Salers En Folie - Le Havre - Traiteur festif & original,"10 Pl. Léon Meyer, 76600 Le Havre",Le Havre,,,,5,1,traiteur,
au traiteur gourmand,"Bois Rond, 89500 Bussy-le-Repos",Le Havre,,,,5,31,traiteur,
Tudo Bem,"10 Pl. Albert René, 76600 Le Havre",Le Havre,,,,4.9,193,restaurant,
Asie Gourmet,"111 Rue Cochet, 76620 Le Havre",Le Havre,,,,4.6,124,restaurant,
Le Bouquet Normand - Le Havre,"65 Rue de Paris, 76600 Le Havre",Le Havre,,,,4.9,19,restaurant,
Havre a break,"174 Rue Stendhal, 76620 Le Havre",Le Havre,,,,4.9,46,restaurant,
Traiteur du Quai,"94 Rue Bernardin de Saint-Pierre, 76600 Le Havre",Le Havre,,,,5,3,traiteur,
Au Plaisir Du Goût,"Pl. de la République, 89500 Villeneuve-sur-Yonne",Le Havre,,,,4.8,24,restaurant,
Palais des Régates,"1 Rue Maurice Taconet, 76310 Sainte-Adresse",Le Havre,,,,4.3,243,restaurant,
Rôtisserie des 4 Saisons,"60 Rue Clairaut, 76620 Le Havre",Le Havre,,,,5,5,restaurant,
Le Ptit Cancale,"185 Rue de Paris, 76600 Le Havre",Le Havre,,,,4.5,201,restaurant,
Honfleur Traiteur,"3 Rue Gustave Langlois, 76600 Le Havre",Le Havre,,,,3.7,3,traiteur,
Calice et Mandibule,"16 Rue de Paris, 76600 Le Havre",Le Havre,,,,4.9,208,restaurant,
Festi'Saveurs,"11 Rue du Donjon, 76000 Rouen",Le Havre,,,,4.8,135,restaurant,
La Marée Havraise,"Place o Marché, 38 Rue Gustave Flaubert, 76600 Le Havre",Le Havre,,,,4.9,38,restaurant,
Créole Kafé,"9 Rue du Général Faidherbe, 76600 Le Havre",Le Havre,,,,4.3,40,restaurant,
Rôtisserie du Rond Point,"Le, 161 Cr de la République, 76600 Le Havre",Le Havre,,,,4.1,178,restaurant,
Les Halles Centrales,"Pl. des Halles Centrales, 76600 Le Havre",Le Havre,,,,4.2,2373,restaurant,
Charcuterie LANGLOIS,"35 Rue Louis Philippe, 76600 Le Havre",Le Havre,,,,5,6,restaurant,
Coffret Repas le havre,"182 Quai George V, 76600 Le Havre",Le Havre,,,,,,restaurant,
Le Potager,"180 Rue de Paris, 76600 Le Havre",Le Havre,,,,4.9,74,restaurant,
Traiteur le casablanca,"11 Rue Haudry, 76600 Le Havre",Le Havre,,,,5,4,traiteur,
Auchan Traiteur,"Le Grand Cap, ZAC du Mont Gaillard, 76620 Le Havre",Le Havre,,,,3.3,38,traiteur,
Boucherie Danton,"66 Rue Casimir Delavigne, 76600 Le Havre",Le Havre,,,,4.9,32,restaurant,
Sarl Ledant Traiteur,"2 Chem. de la Boissière, 76680 Saint-Martin-Osmonville",Le Havre,,,,4.5,88,traiteur,
Poissonnerie James & Hauguel,"43 Rue de Paris, 76600 Le Havre",Le Havre,,,,4.7,281,poissonnerie,
L'Air Du Thé,"20 Rue Edouard Larue, 76600 Le Havre",Le Havre,,,,4.5,188,restaurant,
La Rêverie,"154 Bd Clemenceau, 76600 Le Havre",Le Havre,,,,5,196,restaurant,
Le Salon des P'Tea Chats,"186 Rue de Paris, 76600 Le Havre",Le Havre,,,,4.6,215,restaurant,
L'Orangeraie,"7 Rue Albert Copieux, 76620 Le Havre",Le Havre,,,,4,152,restaurant,
"Coffea, boutique de café et de thé au Havre Coty","22 Rue Casimir Périer, 76600 Le Havre",Le Havre,,,,4.6,166,restaurant,
"Coffea, boutique de café et de thé au Havre Les Halles","Les Halles Centrales, Pl. des Halles Centrales, 76600 Le Havre",Le Havre,,,,4.2,40,restaurant,
Palais des Thés,"22 Rue Casimir Périer, 76600 Le Havre",Le Havre,,,,4.8,49,restaurant,
French Coffee Shop,"5 Rue Albert André Huet, 76600 Le Havre",Le Havre,,,,4.5,665,brunch-cafe,
Boulangerie Aimé,"13 All. Aimé Césaire, 76600 Le Havre",Le Havre,,,,4.8,196,boulangerie,
La Pâtisserie de Claire,"109 Av. René Coty, 76600 Le Havre",Le Havre,,,,4.9,138,restaurant,
La Petite Pâtissière,"53 Rue Dauphine, 76600 Le Havre",Le Havre,,,,4.9,322,restaurant,
The sweet place,"70 Rue Maréchal Gallieni, 76600 Le Havre",Le Havre,,,,4.9,82,restaurant,
Au Croissant D'or,"6 Rue du Général Mangin, 76620 Le Havre",Le Havre,,,,4.4,320,restaurant,
Avenel,"2 Rue de Verdun, 76600 Le Havre",Le Havre,,,,4.3,378,restaurant,
AU PALAIS GOURMAND,"89 Rue Gustave Brindeau, 76600 Le Havre",Le Havre,,,,4.5,42,restaurant,
Boulangerie Corinne et Mickael Bardin,"7 Rue Romain Rolland, 76620 Le Havre",Le Havre,,,,4.4,218,boulangerie,
Fournil Saint Vincent,"106 Rue d'Etretat, 76600 Le Havre",Le Havre,,,,4.4,144,restaurant,
Kouta Pastry,"320 Rue Aristide Briand, 76600 Le Havre",Le Havre,,,,5,11,restaurant,
Boulangerie Le Grain d'Blé,"79 Rue Estienne d'Orves, 76620 Le Havre",Le Havre,,,,4.3,179,boulangerie,
Boulangerie Mainier,"206 Rue de Verdun, 76600 Le Havre",Le Havre,,,,4.1,197,boulangerie,
Maison Portier,"48 Rue Bernardin de Saint-Pierre, 76600 Le Havre",Le Havre,,,,3.6,278,restaurant,
Boulangerie Patisserie Ferry,"18 Rue du Général Mangin, 76620 Le Havre",Le Havre,,,,4,85,boulangerie,
"Pâtissier Boulanger ""Bidault Laurent""","107 Rue Louis Brindeau, 76600 Le Havre",Le Havre,,,,3.9,167,restaurant,
Pâtisserie MAZZONI,"10 Rue Frédéric Bellanger, 76600 Le Havre",Le Havre,,,,4.4,721,restaurant,
Boulangerie Feuillette,"12 Rue Friedrich Engels, 76700 Harfleur",Le Havre,,,,4.1,1377,boulangerie,
Maison Gueroult boulangerie,"51 Rue de la République, 76700 Harfleur",Le Havre,,,,4.7,88,boulangerie,
SARL FOURNIL DE MONTGEON,"326 Rue Pierre Mendès France, 76610 Le Havre",Le Havre,,,,4.2,442,restaurant,
Boulangerie L'atelier Papilles Le Havre Centre-ville,"23 Rue Louis Brindeau, 76600 Le Havre",Le Havre,,,,4.3,191,boulangerie,
BOULANGERIE PATISSERIE PIQUENOT,"74 Rue du Maréchal Joffre, 76600 Le Havre",Le Havre,,,,3.6,196,boulangerie,
Le fournil D'aristide,"263 Rue Aristide Briand, 76600 Le Havre",Le Havre,,,,4.3,59,restaurant,
De Saint Nicolas,"131 Rue du Maréchal Joffre, 76600 Le Havre",Le Havre,,,,3.7,271,restaurant,
Boulangerie Louise,"3 Rue Louis Eudier, 76600 Le Havre",Le Havre,,,,4,278,boulangerie,
Au Four et au Moulin Boulangerie Roussel,"177 Rue Estienne d'Orves, 76620 Le Havre",Le Havre,,,,4.4,73,boulangerie,
Chez Anne-Sophie et Franck,"267 Rue du Bois au Coq, 76620 Le Havre",Le Havre,,,,4.4,215,restaurant,
LE FOURNIL DE LA FORÊT,"37 Rue des Sports, 76610 Le Havre",Le Havre,,,,4.5,271,restaurant,
Le Père La Brioche,"164 Cr de la République, 76600 Le Havre",Le Havre,,,,3.3,184,restaurant,
Le Fournil Demidoff,"19 Rue Berthelot, 76600 Le Havre",Le Havre,,,,3.8,134,restaurant,
Boulangerie Louise,"Centre Commercial Le Grand Cap, 76086 Le Havre",Le Havre,,,,4.2,446,boulangerie,
Au Fournil du Golf,"19 D940, 76930 Octeville-sur-Mer",Le Havre,,,,4.3,616,restaurant,
Maison Yvonne - Réné Coty Le Havre,"Kiosque à l'intérieur, 22 Rue Casimir Périer, 76600 Le Havre",Le Havre,,,,3.5,125,restaurant,
Pâtisserie Leroy Benoît,"14 Pl. des Halles Centrales, 76600 Le Havre",Le Havre,,,,4.1,50,restaurant,
La Corbeille à Pain,"18 Rue du Général Mangin, 76600 Le Havre",Le Havre,,,,4.2,35,restaurant,
Boulangerie De Saint Nicolas,"52 Rue du Chillou, 76600 Le Havre",Le Havre,,,,3.5,153,boulangerie,
L'Ami du pain,"34 place Pierre Courant, 76600 Le Havre",Le Havre,,,,3.7,98,restaurant,
Fournil des 3 boulevards,"61 Blvd. Jules Durand, 76600 Le Havre",Le Havre,,,,4.3,106,restaurant,
Du pain et des gourmandises,"34 Rue André Caplet, 76600 Le Havre",Le Havre,,,,4,47,restaurant,
Au Fournil de la Gare,"7 Cr de la République, 76600 Le Havre",Le Havre,,,,3.4,92,restaurant,
Le Fournil De La Mare Rouge,"6 Rue Françoise Sagan, 76620 Le Havre",Le Havre,,,,3.3,52,restaurant,
Epicerie Fine Le Comptoir des Arômes,"Pl. des Halles Centrales, 76600 Le Havre",Le Havre,,,,4.5,65,restaurant,
Le Fournil de la cavee verte,"287 Rue de la Cavée Verte, 76620 Le Havre",Le Havre,,,,4,58,restaurant,
Boulangerie Patisserie Avenel,"1 Rue Pierre Doutreleau, 76280 Gonneville-la-Mallet",Le Havre,,,,4.5,199,boulangerie,
Chocolate Passion,"15 Rue Edouard Larue, 76600 Le Havre",Le Havre,,,,4.7,140,restaurant,
Bibou’s burgers,"153 Quai George V, 76600 Le Havre",Le Havre,,,,4.7,177,burger,
Food Truck : Conteneur à Burger,"Centre Commercial, Av. Paul Verlaine, 76610 Le Havre",Le Havre,,,,4.9,115,burger,
Bun Fry,"85 Cr de la République, 76600 Le Havre",Le Havre,,,,4.7,272,restaurant,
Beef and Wine,"125 Rue Louis Brindeau, 76600 Le Havre",Le Havre,,,,4.7,149,restaurant,
La Cabane Maltée,"28 Rue de Bretagne, 76600 Le Havre",Le Havre,,,,4.8,79,restaurant,
Old Wild West,"Centre Commercial Docks Vauban, 70 Quai Frissard, 76600 Le Havre",Le Havre,,,,3.7,1459,restaurant,
The Architect,"55 Quai de Southampton, 76600 Le Havre",Le Havre,,,,4.3,731,restaurant,
Insta Burger,"64 Rue de l'Église, 76600 Le Havre",Le Havre,,,,4.6,151,burger,
Le French Tasty,"48 Rue Arthur Honegger, 76600 Le Havre",Le Havre,,,,3.9,168,restaurant,
The Dayte,"75 Cr de la République, 76600 Le Havre",Le Havre,,,,4.1,69,restaurant,
"Paradox- Réalité virtuelle, Quiz, lancé de haches, Escape game VR, Simulateurs","22 Rue des Briquetiers, 76600 Le Havre",Le Havre,,,,4.8,810,restaurant,
Afrik’N’Fusion Le Havre cuisine africaine,"89 Cr de la République, 76600 Le Havre",Le Havre,,,,4.7,344,africain,
The Quality 76,"114 Cr de la République, 76600 Le Havre",Le Havre,,,,4.7,7,restaurant,
O FOURNO Grillade au feu de bois Le Havre,"13 Rue Chevalier, 76600 Le Havre",Le Havre,,,,4.5,292,restaurant,
EL CHEVERITO,"Pl. des Halles Centrales, 76600 Le Havre",Le Havre,,,,5,3,restaurant,
La Re-Visite,"39 Rue Sarah Bernhardt, 76620 Le Havre",Le Havre,,,,5,2,restaurant,
Williamsburg,"139 Rue Victor Hugo, 76600 Le Havre",Le Havre,,,,4.3,367,restaurant,
Columbus Café & Co,"70 Centre commercial Les Docks Vauban, Quai Frissard, 76600 Le Havre",Le Havre,,,,3.8,365,restaurant,
Le Louisiane,"62 Pl. du Chillou, 76600 Le Havre",Le Havre,,,,4.6,190,restaurant,
Sushi Nigiri,"42 Rue Lesueur, 76600 Le Havre",Le Havre,,,,4.9,54,japonais,
Le Poké Bar,"6 place Charles de Gaulle Fécamp, 76400 Fécamp",Le Havre,,,,4.7,74,restaurant,
Côté Sushi Le Havre,"62 Pl. de l'Hôtel de ville, 76600 Le Havre",Le Havre,,,,4.3,854,japonais,
ya halla,"266 Rue Aristide Briand, 76600 Le Havre",Le Havre,,,,4.8,68,restaurant,
LA COUSCOUSSERIE,"78 Rue Saint-Jacques, 76600 Le Havre",Le Havre,,,,4.8,164,oriental,
Wok Grill,"70 Quai des Antilles, 76600 Le Havre",Le Havre,,,,4.1,4067,chinois,
Le Zgorthiote,"110 Rue Jules Siegfried, 76600 Le Havre",Le Havre,,,,4.5,570,restaurant,
Le Taj Mahal,"23 Rue Jean de la Fontaine, 76600 Le Havre",Le Havre,,,,4.5,1261,restaurant,
Aux Portes de L'Orient,"380 Rue Pierre Mendès France, 76610 Le Havre",Le Havre,,,,4.4,439,restaurant,
Le Piasceki,"6 Rue Dr Piasceki, 76600 Le Havre",Le Havre,,,,4.7,179,restaurant,
O LIBAN,"135 Rue Jules Lecesne, 76600 Le Havre",Le Havre,,,,4.4,434,restaurant,
La Couscoussière,"98 Av. René Coty, 76600 Le Havre",Le Havre,,,,4.6,454,oriental,
Restaurant I'Adana,"2 Rue Gustave Nicolle, 76600 Le Havre",Le Havre,,,,2,2,restaurant,
L'Atlas,"21 Rue des Galions, 76600 Le Havre",Le Havre,,,,4.2,301,restaurant,
LE MOGADOR,"13 avenue générale archinard 76600, 76600 Le Havre",Le Havre,,,,4.4,66,restaurant,
Le village,"14 Rue du Maréchal Joffre, 76600 Le Havre",Le Havre,,,,4.4,49,restaurant,
Le Djurdjura,"98 Av. René Coty, 76600 Le Havre",Le Havre,,,,,,restaurant,
La Taverne Algéroise,"12 Rue Duquesne, 76200 Dieppe",Le Havre,,,,4.5,708,restaurant,
Aux Délices de Lili,"110 Av. du Grand Hameau, 76620 Le Havre",Le Havre,,,,4.3,46,restaurant,
Bowlissimo / Couscous Dare-Dare,"141 Rue de Verdun, 76600 Le Havre",Le Havre,,,,5,27,oriental,
Le Rétro,"14 Rue Amiral Courbet, 76600 Le Havre",Le Havre,,,,4.6,37,restaurant,
L’evasion,"16 Bd Amiral Mouchez, 76600 Le Havre",Le Havre,,,,5,270,restaurant,
Gram Bangla,"50 Av. René Coty, 76600 Le Havre",Le Havre,,,,4.5,70,restaurant,
Le Kozy - Restaurant traditionnel,"8 Rue du Château d'Eau, 76700 Gonfreville-l'Orcher",Le Havre,,,,4.7,398,restaurant,
ASIAN ONE,"138 Cr de la République, 76600 Le Havre",Le Havre,,,,4.8,315,restaurant,
Les brochettes de Sam,"98 Rue Saint-Jacques, 76600 Le Havre",Le Havre,,,,4.9,199,restaurant,
STEAKHOUSE,"65 Cr de la République, 76600 Le Havre",Le Havre,,,,3.9,370,restaurant,
Le 193,"193 Av. du 8 Mai 1945, 76610 Le Havre",Le Havre,,,,3.8,102,restaurant,
New Delhi,"99 Rue Richelieu, 76600 Le Havre",Le Havre,,,,4.4,503,restaurant,
Planete Halal,"45 Rue Henri Dunant, 76620 Le Havre",Le Havre,,,,4.4,123,oriental,
La Mian,"7 Rue Jean Baptiste Eyriès, 76600 Le Havre",Le Havre,,,,4.5,328,restaurant,
Chef Panda,"17 Rue Jean de la Fontaine, 76600 Le Havre",Le Havre,,,,4.5,173,restaurant,
Kinii,"Av. Maréchal Foch, 76290 Montivilliers",Le Havre,,,,4.5,5192,restaurant,
Fujiya Sushi I Buffet à volonté,"30-34 Cr de la République, 76600 Le Havre",Le Havre,,,,4.1,1197,japonais,
Ô festin,"Centre commercial la lézarde, 76290 Montivilliers",Le Havre,,,,4.1,1871,restaurant,
Japon Osaka,"58 Quai Michel Féré, 76600 Le Havre",Le Havre,,,,4.1,795,restaurant,
Dai Duong,"67 Rue Richelieu, 76600 Le Havre",Le Havre,,,,4.6,200,restaurant,
Les Baguettes Gourmandes,"170 Av. Maréchal Foch, 76290 Montivilliers",Le Havre,,,,3.8,765,restaurant,
